Customer_ID,Product_Name
1334,"['Misc', 'Novel', 'Cookbook', 'Smartphone', 'Perfume', 'Camera']"
1335,"['Headphones', 'Camera', 'Dress']"
1336,"['Jeans', 'Misc', 'Misc', 'Cookbook', 'Dress', 'Misc']"
1337,"['Jeans', 'Laptop', 'Textbook', 'Perfume', 'Misc', 'Misc', 'Misc', 'Perfume', 'Vase', 'Misc']"
1338,"['Lamp', 'Cookbook']"
1339,"['Misc', 'Perfume', 'Lamp', 'Dress', 'Cookbook', 'Misc']"
134,"['Misc', 'Laptop', 'Misc', 'Jacket', 'Dress']"
1340,"['Jeans', 'Jeans', 'Foundation']"
1341,"['Misc', 'Lipstick']"
1342,"['Candle', 'Cookbook', 'Lipstick', 'Textbook', 'Cookbook', 'Textbook', 'Camera', 'Misc']"
1343,"['Foundation', 'Jeans', 'Camera', 'Misc', 'Misc']"
1344,"['Misc', 'Misc', 'Misc', 'Mascara', 'Mascara']"
1345,"['Misc', 'T-Shirt', 'Curtains', 'Camera']"
1346,"['Jeans', 'Candle', 'Cookbook']"
1347,"['Camera', 'Headphones', 'Curtains', 'Camera', 'Misc', 'Misc', 'Misc', 'T-Shirt', 'Candle', 'Misc']"
1348,"['Candle', 'Misc', 'Misc', 'Curtains', 'Jeans']"
1349,"['Novel', 'Misc', 'Dress', 'Misc', 'Novel', 'Misc', 'Misc', 'Misc']"
135,"['Textbook', 'Lamp', 'Laptop', 'Laptop', 'Misc', 'Misc']"
1350,"['Misc', 'Biography', 'Misc', 'Smartphone']"
1351,"['Lamp', 'Misc', 'Perfume', 'Misc', 'Perfume', 'Lamp']"
1352,"['Misc', 'Lipstick', 'Misc', 'T-Shirt', 'T-Shirt', 'Lamp']"
1353,"['Biography', 'Foundation', 'Lamp', 'Misc']"
1354,"['Misc', 'Biography', 'Misc']"
1355,"['Misc', 'Laptop', 'T-Shirt', 'Laptop']"
1356,"['Misc', 'Mascara', 'Lamp']"
1357,"['Jeans', 'Misc', 'Misc', 'Misc', 'Laptop']"
1358,"['Biography', 'Novel', 'Candle', 'Misc', 'Mascara', 'Lipstick']"
1359,"['Textbook', 'Misc', 'Misc', 'Misc']"
136,"['Foundation', 'Misc', 'Textbook', 'Misc', 'Novel', 'Smartphone', 'Misc']"
1360,"['Candle', 'Novel', 'T-Shirt', 'Camera', 'Misc']"
1361,"['Misc', 'Vase', 'Misc', 'Biography']"
1362,"['Textbook', 'Misc', 'Misc', 'Jacket', 'Misc']"
1363,"['Misc', 'Misc', 'Smartphone', 'Mascara']"
1364,"['Jacket', 'Headphones', 'Candle']"
1365,"['Foundation', 'Jeans', 'Mascara', 'Cookbook']"
1366,"['Lipstick', 'Vase', 'Misc', 'Textbook']"
1367,"['Headphones', 'Camera', 'Headphones', 'Cookbook']"
1368,"['Foundation', 'Dress', 'Mascara']"
1369,"['Misc', 'T-Shirt', 'Textbook', 'Foundation', 'Perfume']"
137,"['Perfume', 'Smartphone', 'Foundation', 'Misc', 'Misc']"
1370,"['Camera', 'Misc', 'Vase', 'Misc', 'Vase', 'Dress', 'Lipstick']"
1371,"['Misc', 'Textbook', 'Camera', 'Misc', 'Foundation', 'Novel']"
1372,"['Misc', 'Perfume', 'Lamp']"
1373,"['Dress', 'Vase', 'Laptop', 'Vase', 'Textbook', 'Misc']"
1374,"['T-Shirt', 'Misc', 'Smartphone', 'Perfume', 'Candle', 'Jeans', 'Dress']"
1375,"['Foundation', 'Lamp', 'Vase']"
1376,"['Lipstick', 'Misc', 'Jeans', 'Camera', 'Vase', 'Biography', 'Misc', 'Misc', 'Candle']"
1377,"['Misc', 'Novel', 'Vase', 'Misc', 'Textbook', 'Misc']"
1378,"['Smartphone', 'Laptop', 'Misc', 'Misc', 'Jacket', 'Cookbook', 'Lipstick']"
1379,"['Biography', 'Candle', 'Novel', 'Textbook']"
138,"['Vase', 'Misc', 'T-Shirt', 'Misc', 'Candle', 'Laptop', 'Textbook', 'Mascara', 'Textbook', 'Dress']"
1380,"['Jacket', 'Textbook', 'Jeans', 'Jacket']"
1381,"['Misc', 'Misc', 'Misc', 'Vase', 'Mascara', 'Textbook', 'Lipstick']"
1382,"['Lamp', 'Vase', 'Headphones', 'Foundation']"
1383,"['Candle', 'Curtains', 'Curtains', 'Smartphone', 'Lamp', 'Vase']"
1384,"['Dress', 'Misc', 'Camera']"
1385,"['Misc', 'Lipstick', 'Jacket', 'Lipstick', 'Curtains', 'Foundation']"
1386,"['Vase', 'Misc']"
1387,"['Misc', 'Biography', 'Misc', 'Misc', 'Cookbook', 'Jeans', 'Smartphone']"
1388,"['Lamp', 'Smartphone', 'Misc', 'Candle', 'Dress', 'Laptop', 'Misc', 'Camera']"
1389,"['Lamp', 'Misc', 'Vase', 'Lipstick']"
139,"['Candle', 'Jacket', 'Textbook', 'Misc', 'Biography', 'Smartphone', 'Jeans', 'Headphones']"
1390,"['Curtains', 'Misc', 'Candle']"
1391,"['Laptop', 'Misc', 'Misc', 'Laptop']"
1392,"['Candle', 'T-Shirt']"
1393,"['Curtains', 'Laptop', 'Camera', 'Foundation', 'Laptop', 'Lamp', 'Cookbook', 'Candle']"
1394,"['Vase', 'Smartphone', 'Jacket', 'Curtains', 'Lamp', 'Laptop', 'Candle']"
1395,"['Misc', 'Curtains', 'Misc', 'Textbook', 'Jeans']"
1396,"['Misc', 'Dress', 'Camera', 'Misc', 'Jeans']"
1397,"['Dress', 'Misc']"
1398,['Perfume']
1399,"['T-Shirt', 'Camera', 'Misc', 'Cookbook', 'Misc']"
14,"['Smartphone', 'Misc']"
140,"['Novel', 'T-Shirt']"
1400,"['T-Shirt', 'Misc', 'Misc', 'Misc', 'Misc', 'Laptop']"
1401,"['Cookbook', 'Jacket', 'Misc', 'Candle']"
1402,"['Novel', 'Curtains', 'Biography', 'Foundation', 'Misc', 'Misc', 'T-Shirt', 'Biography']"
1403,"['Misc', 'Misc', 'Foundation', 'Cookbook']"
1404,"['Headphones', 'Headphones', 'Misc', 'Mascara']"
1405,"['Dress', 'Novel', 'Misc']"
1406,"['Vase', 'Textbook']"
1407,"['Novel', 'Misc', 'Candle', 'Misc']"
1408,"['Misc', 'Misc']"
1409,"['Misc', 'Headphones']"
141,"['Misc', 'Curtains', 'Perfume', 'Misc', 'Jacket']"
1410,"['Misc', 'Mascara', 'Curtains', 'Misc']"
1411,"['Textbook', 'Smartphone', 'Foundation', 'Misc', 'Jacket', 'Misc', 'Novel', 'Misc', 'Misc', 'Jacket']"
1412,"['Curtains', 'Smartphone', 'Smartphone', 'T-Shirt', 'Misc', 'Curtains', 'Lamp', 'Jacket']"
1413,"['Jacket', 'Misc', 'Mascara', 'Jeans', 'Perfume', 'Misc', 'Biography']"
1414,"['Lipstick', 'Perfume', 'Lipstick', 'Misc']"
1415,['Dress']
1416,"['Misc', 'Misc', 'Misc', 'Candle', 'Misc', 'Misc']"
1417,['T-Shirt']
1418,"['Jeans', 'Lamp', 'Biography', 'Lamp', 'T-Shirt', 'Foundation']"
1419,"['Foundation', 'Misc', 'Candle', 'Vase']"
142,"['Curtains', 'Headphones', 'Misc']"
1420,"['Jeans', 'Laptop', 'T-Shirt', 'Misc', 'Curtains']"
1421,"['Misc', 'Misc', 'Misc', 'Misc']"
1422,"['Misc', 'Novel', 'Curtains', 'Misc', 'Misc']"
1423,"['Jacket', 'Lipstick', 'Misc', 'Misc', 'Misc', 'Foundation']"
1424,"['Misc', 'Misc', 'Candle', 'Lipstick']"
1425,"['Camera', 'Misc', 'Perfume', 'Candle', 'Lamp']"
1426,"['Headphones', 'Textbook', 'Misc', 'Misc']"
1427,"['Perfume', 'Lipstick', 'Mascara', 'Dress', 'T-Shirt']"
1428,"['Misc', 'Dress', 'Dress', 'Camera']"
1429,"['Camera', 'Headphones', 'Misc', 'Cookbook', 'Headphones', 'Curtains']"
143,"['Perfume', 'Misc', 'Misc', 'Misc', 'Misc', 'Candle']"
1430,"['Jacket', 'Misc', 'Jacket']"
1431,"['Mascara', 'Vase', 'Misc', 'Cookbook', 'Smartphone']"
1432,"['Vase', 'Misc', 'Perfume', 'Misc', 'Lamp']"
1433,"['Misc', 'Misc', 'Vase', 'Smartphone']"
1434,['Misc']
1435,"['Misc', 'Textbook', 'Misc']"
1436,"['Camera', 'Headphones', 'Laptop', 'Biography']"
1437,"['Smartphone', 'Misc', 'Misc', 'Mascara']"
1438,['Misc']
1439,"['Laptop', 'Jeans']"
144,"['Misc', 'Curtains']"
1440,"['Smartphone', 'Misc', 'Curtains', 'Jacket', 'Candle']"
1441,"['Vase', 'Perfume', 'Lamp']"
1442,"['Misc', 'Dress', 'Perfume', 'Misc']"
1443,"['Vase', 'Dress', 'Cookbook']"
1444,"['Misc', 'Misc', 'Dress', 'Biography', 'Biography']"
1445,"['Mascara', 'Jacket', 'Lamp']"
1446,"['Misc', 'Foundation', 'Jeans', 'Misc', 'Misc', 'Misc', 'Lipstick', 'Smartphone', 'T-Shirt', 'Textbook']"
1447,"['Jeans', 'Candle', 'Misc', 'Biography', 'Textbook', 'Misc', 'Misc']"
1448,"['Vase', 'Lipstick', 'Jacket', 'Laptop']"
1449,"['Cookbook', 'Laptop', 'Camera']"
145,"['Misc', 'Mascara', 'Novel', 'T-Shirt', 'Misc', 'Misc']"
1450,"['T-Shirt', 'Curtains', 'Lipstick', 'Biography', 'Dress']"
1451,"['Laptop', 'Camera', 'Biography', 'Smartphone']"
1452,"['Misc', 'Laptop', 'Misc', 'Textbook']"
1453,"['Misc', 'Misc', 'Smartphone', 'Jacket', 'Curtains', 'Jeans', 'Lipstick']"
1454,"['Perfume', 'Camera', 'T-Shirt', 'Camera']"
1455,"['Vase', 'Jacket', 'Cookbook']"
1456,"['Misc', 'Jacket', 'Mascara', 'Laptop', 'Smartphone', 'Misc', 'Headphones', 'Smartphone', 'Misc', 'Misc']"
1457,"['Camera', 'Camera', 'Misc', 'Headphones']"
1458,"['Camera', 'Perfume', 'Jacket', 'Perfume', 'Curtains', 'Textbook']"
1459,"['Jeans', 'Dress', 'Cookbook', 'Misc', 'Misc']"
146,"['Curtains', 'Misc']"
1460,"['Perfume', 'Headphones', 'Headphones', 'Novel', 'Curtains', 'T-Shirt']"
1461,"['Lipstick', 'Novel', 'Misc', 'Curtains']"
1462,"['Cookbook', 'Lipstick', 'Textbook', 'Mascara', 'Curtains', 'Biography']"
1463,"['Jacket', 'Misc', 'Novel', 'Jeans']"
1464,"['Curtains', 'Foundation', 'Misc', 'Misc']"
1465,"['Curtains', 'Textbook', 'Perfume', 'Misc']"
1466,"['Jeans', 'Smartphone', 'Misc', 'Jeans', 'Lamp']"
1467,"['Curtains', 'Misc', 'Laptop', 'Perfume']"
1468,"['Misc', 'Laptop']"
1469,"['Misc', 'Jeans', 'Misc']"
147,"['Foundation', 'Misc', 'Misc', 'Textbook', 'Misc', 'Misc', 'Curtains']"
1470,"['Smartphone', 'Biography', 'Misc', 'Misc', 'Misc', 'T-Shirt', 'Cookbook']"
1471,"['Misc', 'Biography', 'Headphones', 'Smartphone']"
1472,"['T-Shirt', 'Candle', 'Textbook']"
1473,"['Jeans', 'Misc', 'Camera', 'Vase', 'Misc']"
1474,"['Candle', 'Smartphone', 'Headphones']"
1475,"['Misc', 'Textbook', 'Laptop', 'Candle', 'Biography', 'Misc', 'Novel']"
1476,"['Misc', 'Misc', 'Jeans', 'Misc']"
1477,"['Misc', 'Dress', 'Misc']"
1478,"['Misc', 'Lipstick', 'Laptop', 'Cookbook']"
1479,"['Candle', 'Camera', 'Candle']"
148,"['Misc', 'Camera', 'Headphones', 'Jacket', 'Textbook', 'Lamp', 'Biography']"
1480,"['Headphones', 'Novel', 'Misc', 'Curtains', 'Smartphone']"
1481,"['Novel', 'Lipstick', 'Curtains']"
1482,"['Camera', 'Misc', 'Misc']"
1483,"['Misc', 'Misc', 'Perfume', 'Textbook', 'Misc']"
1484,"['T-Shirt', 'Camera', 'Novel', 'Camera', 'Mascara']"
1485,['Candle']
1487,"['Dress', 'Mascara', 'Misc', 'Lipstick', 'T-Shirt', 'Misc', 'Novel', 'Vase']"
1488,"['Lamp', 'Misc', 'Misc', 'Foundation', 'Perfume', 'Misc', 'Jeans']"
1489,"['Mascara', 'Headphones', 'Cookbook', 'Cookbook', 'Jacket', 'Perfume', 'Textbook', 'Headphones', 'Laptop']"
149,"['Vase', 'Headphones', 'Biography']"
1490,"['Misc', 'T-Shirt', 'Misc']"
1491,"['Misc', 'Misc', 'Novel', 'Vase', 'Misc']"
1492,"['T-Shirt', 'Misc', 'Candle', 'Novel', 'Vase']"
1493,"['Biography', 'Misc', 'Misc', 'Dress', 'Jeans', 'Biography', 'Jacket', 'Dress', 'Misc', 'Smartphone']"
1494,"['Smartphone', 'Foundation', 'Lipstick', 'Lamp', 'Vase', 'Biography']"
1495,"['Foundation', 'Novel', 'Misc']"
1496,"['Perfume', 'Misc', 'Candle', 'Curtains', 'Smartphone', 'Cookbook', 'Misc', 'Misc']"
1497,"['Novel', 'Dress', 'Misc', 'Misc', 'Biography', 'T-Shirt', 'Camera']"
1498,"['Misc', 'Misc', 'Lipstick', 'Misc', 'T-Shirt']"
1499,"['Foundation', 'Candle', 'Camera', 'Vase', 'Camera', 'Perfume']"
15,"['Misc', 'Textbook']"
150,"['Curtains', 'Cookbook', 'Textbook', 'Lipstick', 'Misc', 'Misc', 'Headphones']"
1500,"['Smartphone', 'Misc', 'Dress', 'Laptop', 'Misc', 'Lamp']"
1501,"['Jeans', 'Lamp', 'Misc', 'Curtains']"
1502,"['Dress', 'Candle', 'Misc', 'Candle', 'Smartphone']"
1503,"['Lamp', 'Perfume']"
1504,"['Misc', 'Biography', 'Misc', 'Misc', 'Misc', 'Misc', 'Misc']"
1505,"['Misc', 'Misc', 'Lipstick', 'Laptop', 'Smartphone', 'Misc', 'Misc']"
1506,"['Misc', 'Misc', 'Foundation', 'Vase', 'Jeans']"
1507,"['Perfume', 'Misc', 'Misc', 'Misc', 'Lipstick', 'Foundation']"
1508,"['Misc', 'Curtains', 'Misc', 'Camera', 'Candle', 'Misc', 'Misc', 'Misc']"
1509,"['Misc', 'Dress', 'Misc', 'Misc', 'Candle', 'Misc']"
151,['Lamp']
1510,['Lamp']
1511,"['Textbook', 'Vase', 'Smartphone', 'Misc', 'Textbook']"
1512,"['Laptop', 'Jacket', 'Misc', 'Misc', 'Camera']"
1513,"['Smartphone', 'Cookbook', 'Vase', 'Misc', 'Lamp', 'Misc', 'Novel', 'Misc']"
1514,"['Misc', 'Lipstick']"
1515,['Jacket']
1516,"['Novel', 'T-Shirt', 'T-Shirt']"
1517,"['Foundation', 'Cookbook', 'Foundation', 'Novel', 'Vase', 'Misc', 'Misc', 'Mascara']"
1518,"['Curtains', 'Cookbook', 'Lipstick', 'Misc']"
1519,"['Jacket', 'T-Shirt', 'Misc', 'Mascara', 'Lipstick', 'Perfume', 'Laptop', 'Misc']"
152,"['Lamp', 'Perfume', 'Candle', 'Misc']"
1520,"['Misc', 'Candle', 'Misc', 'Misc', 'Lipstick']"
1521,"['Jeans', 'Misc', 'Cookbook', 'Foundation', 'Smartphone']"
1522,"['Headphones', 'Smartphone', 'Dress', 'Smartphone', 'Misc', 'Misc', 'Cookbook']"
1523,"['Smartphone', 'Cookbook', 'Curtains', 'Misc']"
1524,"['Lamp', 'Candle', 'Foundation', 'Perfume', 'Jeans', 'Misc']"
1525,['T-Shirt']
1526,"['Headphones', 'Smartphone', 'Smartphone', 'Misc', 'Biography', 'Misc']"
1527,"['Jeans', 'Foundation', 'Misc', 'Novel', 'Jeans', 'Misc']"
1528,['Misc']
1529,"['Dress', 'Misc', 'Lamp', 'Jacket']"
153,"['Curtains', 'Camera', 'Jeans']"
1530,"['Textbook', 'Jacket', 'Textbook', 'Misc', 'Cookbook', 'Laptop', 'Misc', 'Headphones', 'Misc']"
1531,"['Curtains', 'Vase', 'Misc', 'T-Shirt', 'Jeans', 'Smartphone', 'Lamp', 'Misc']"
1532,"['Misc', 'Perfume', 'Lamp', 'Biography', 'Candle']"
1533,"['T-Shirt', 'Misc', 'Misc', 'Misc', 'Biography', 'Misc', 'Dress', 'Misc']"
1534,"['Laptop', 'Misc', 'Mascara', 'Smartphone', 'Smartphone']"
1535,"['Misc', 'Jeans', 'Jeans']"
1536,"['T-Shirt', 'Foundation', 'Headphones', 'Misc', 'Misc']"
1537,"['Misc', 'T-Shirt', 'Novel', 'Misc', 'Jeans']"
1538,"['Misc', 'Misc']"
1539,"['Lamp', 'Jacket', 'Lamp', 'Misc']"
154,"['Dress', 'Smartphone']"
1540,"['Curtains', 'Foundation', 'Textbook', 'Curtains', 'Misc']"
1541,"['Lipstick', 'Perfume', 'Novel', 'Camera', 'Misc']"
1542,"['Novel', 'Headphones', 'Misc', 'Misc']"
1543,"['Jacket', 'Misc', 'Biography', 'Novel', 'Dress', 'Misc', 'Misc', 'Cookbook']"
1544,"['Misc', 'Headphones', 'Misc', 'Textbook', 'Cookbook', 'Mascara', 'Misc']"
1545,"['Dress', 'Vase', 'Misc', 'Biography', 'Headphones', 'Misc', 'Misc', 'Dress']"
1546,"['Lamp', 'Misc', 'Misc', 'Candle', 'Foundation', 'Novel']"
1547,"['Biography', 'Foundation', 'Misc', 'Cookbook']"
1548,"['Mascara', 'Misc', 'Curtains', 'Perfume', 'Smartphone', 'Cookbook', 'Biography', 'Misc']"
1549,"['Misc', 'Misc', 'Misc', 'Biography', 'Headphones', 'Laptop']"
155,"['Misc', 'Biography', 'Perfume', 'Misc', 'Jeans']"
1550,"['Perfume', 'Misc', 'Misc', 'Lamp', 'Laptop', 'Cookbook']"
1551,"['Jeans', 'Candle', 'Candle', 'Misc', 'Misc', 'Misc']"
1552,"['Misc', 'Misc']"
1553,"['Jacket', 'Misc', 'Misc', 'Biography', 'Misc', 'Misc', 'Perfume', 'Lamp']"
1554,['Camera']
1555,"['Laptop', 'Misc']"
1556,"['Laptop', 'Foundation', 'Jacket', 'Cookbook', 'Candle', 'Lamp', 'Vase', 'Candle']"
1557,"['Textbook', 'Perfume', 'Candle', 'Textbook', 'Textbook']"
1558,"['Textbook', 'Headphones']"
1559,"['Headphones', 'Laptop', 'Cookbook']"
156,"['Smartphone', 'Perfume']"
1560,"['Misc', 'Misc', 'Dress', 'Curtains', 'Misc', 'Misc', 'Dress', 'Candle', 'T-Shirt']"
1561,"['Misc', 'Candle', 'Jacket', 'Misc', 'Lamp', 'Perfume', 'Misc', 'Misc']"
1562,"['Headphones', 'Lipstick', 'Camera', 'T-Shirt', 'Cookbook', 'Misc']"
1563,"['Misc', 'Perfume', 'Jeans', 'Cookbook']"
1564,"['Curtains', 'Curtains', 'Novel']"
1565,"['Novel', 'Misc', 'Misc', 'Novel', 'Misc', 'Foundation', 'Candle']"
1566,"['Misc', 'Laptop', 'Curtains', 'Misc', 'Vase', 'Perfume', 'Jacket']"
1567,"['Jacket', 'Camera', 'Jeans', 'Misc']"
1568,"['Misc', 'Candle']"
1569,"['Misc', 'Jacket', 'Perfume', 'Mascara', 'Dress', 'Jacket']"
157,"['Novel', 'Dress', 'Textbook', 'Vase', 'Misc', 'Misc']"
1570,"['Jeans', 'Curtains', 'Mascara']"
1571,"['Mascara', 'Dress', 'Headphones']"
1572,"['Mascara', 'Novel', 'Misc']"
1573,"['Dress', 'Misc', 'Cookbook', 'Perfume']"
1574,"['Misc', 'Misc', 'Dress']"
1575,"['Vase', 'Lipstick', 'Foundation', 'Cookbook', 'Misc', 'Jeans', 'Laptop', 'Misc']"
1576,"['Cookbook', 'Textbook']"
1577,"['Jeans', 'Laptop', 'Lipstick', 'Misc', 'Cookbook', 'Misc', 'Curtains', 'Biography', 'Laptop', 'Misc']"
1578,"['Dress', 'Misc', 'Camera', 'Misc', 'Jacket']"
1579,"['Misc', 'T-Shirt', 'Curtains', 'Curtains', 'Misc', 'Misc', 'Laptop', 'Misc', 'Textbook']"
158,"['Misc', 'Cookbook', 'Cookbook', 'Mascara', 'Misc', 'Curtains', 'Misc', 'Candle']"
1580,"['Misc', 'Curtains', 'T-Shirt', 'Dress', 'Misc']"
1581,"['Perfume', 'Perfume', 'Textbook', 'Laptop', 'Misc', 'Dress', 'Perfume', 'Misc']"
1582,"['Misc', 'Misc', 'Smartphone', 'Jeans', 'Dress', 'Textbook', 'Misc']"
1583,"['Misc', 'Perfume', 'Misc', 'Jeans', 'Candle', 'Misc', 'Lipstick']"
1584,"['Misc', 'Vase', 'Misc', 'Cookbook', 'Laptop', 'Novel', 'Misc']"
1585,"['T-Shirt', 'Lamp', 'Misc', 'Misc', 'Smartphone', 'Laptop']"
1586,"['Candle', 'Dress', 'Mascara']"
1587,"['Lipstick', 'Misc', 'Misc', 'Headphones', 'Laptop', 'Candle', 'Lipstick']"
1588,"['Misc', 'Foundation', 'Headphones', 'Misc', 'Dress', 'Misc', 'Smartphone']"
1589,"['Jeans', 'Misc']"
159,"['Camera', 'Textbook', 'Misc', 'Jeans', 'Novel']"
1590,['Misc']
1591,"['Headphones', 'Mascara', 'Lamp']"
1592,"['Lamp', 'Biography', 'Lipstick', 'T-Shirt']"
1593,"['Lamp', 'Misc', 'Headphones']"
1594,"['Misc', 'Foundation', 'Biography', 'Vase', 'Textbook']"
1595,"['Misc', 'T-Shirt', 'Textbook', 'Headphones', 'Misc', 'Cookbook']"
1596,"['Misc', 'Misc', 'Cookbook', 'Misc', 'Misc', 'Perfume']"
1597,"['Dress', 'Headphones', 'Laptop', 'Foundation']"
1598,"['Misc', 'Misc', 'Mascara', 'Foundation', 'Curtains', 'Jeans']"
1599,"['Textbook', 'Curtains', 'Perfume', 'Misc', 'Curtains', 'Candle', 'Cookbook', 'Candle']"
16,"['Misc', 'Laptop', 'Camera', 'Jeans', 'Misc', 'Novel', 'Foundation']"
160,"['Novel', 'Misc', 'Jacket', 'Vase', 'Textbook', 'Misc', 'Dress']"
1600,"['Textbook', 'Misc', 'Candle', 'Textbook', 'Candle']"
1601,"['Lipstick', 'Misc', 'Misc']"
1602,"['Perfume', 'Misc', 'Misc']"
1603,"['Candle', 'Textbook', 'Laptop', 'Candle', 'Camera', 'Smartphone', 'Lamp']"
1604,"['Misc', 'Smartphone', 'Smartphone', 'Foundation', 'Misc']"
1605,"['Misc', 'Lamp', 'Foundation', 'Laptop', 'Smartphone', 'Misc', 'Lamp', 'Headphones', 'Misc', 'Misc', 'Misc']"
1606,"['Misc', 'Novel', 'Cookbook', 'Misc', 'Headphones', 'Misc']"
1607,"['Smartphone', 'Jeans', 'Jeans', 'Lipstick', 'Misc', 'Biography', 'Jeans', 'Misc', 'Misc']"
1608,"['Camera', 'Dress', 'T-Shirt', 'Misc']"
1609,"['Misc', 'Jeans', 'Headphones', 'Vase', 'Jacket']"
161,"['Headphones', 'Misc', 'Mascara', 'Misc', 'Biography', 'Mascara', 'Candle']"
1610,"['Cookbook', 'Misc', 'Candle', 'Misc']"
1611,"['Dress', 'Jacket', 'Candle', 'Laptop', 'Dress']"
1612,"['Misc', 'Laptop', 'Misc', 'Jeans', 'Mascara', 'Perfume']"
1613,"['Cookbook', 'Misc', 'Misc', 'Jeans', 'Lamp', 'Lipstick', 'Misc']"
1614,"['Biography', 'Misc', 'Misc', 'Misc', 'Misc']"
1615,"['Lamp', 'Lipstick', 'Curtains', 'Misc', 'Misc', 'Misc']"
1616,"['Camera', 'Lamp']"
1617,"['Lipstick', 'Misc', 'Misc', 'Camera', 'Textbook', 'Misc']"
1618,"['Misc', 'Lipstick', 'Vase', 'Camera', 'Misc']"
1619,"['Jeans', 'Perfume', 'Vase']"
162,"['Misc', 'Camera', 'Candle', 'Misc', 'Jeans']"
1620,"['Vase', 'Lamp', 'Misc', 'Smartphone', 'Novel']"
1621,"['Textbook', 'Misc', 'Misc', 'Misc', 'Candle', 'Perfume', 'Biography', 'Vase']"
1622,"['Cookbook', 'Misc', 'Misc']"
1623,"['Textbook', 'Dress', 'Jacket']"
1624,"['Vase', 'Vase', 'Misc', 'Lamp']"
1625,"['Mascara', 'Jeans', 'Biography']"
1626,"['Mascara', 'Candle', 'Jacket', 'Dress']"
1627,"['Laptop', 'Biography', 'Headphones', 'Misc', 'Misc']"
1628,"['Lamp', 'Candle', 'Candle', 'Misc', 'Cookbook', 'Jacket']"
1629,"['Misc', 'T-Shirt', 'Misc', 'Jeans', 'Misc', 'Jeans', 'Curtains', 'Novel', 'Perfume', 'Textbook']"
163,"['Camera', 'Misc', 'Jeans', 'Misc']"
1630,"['Vase', 'Misc', 'Lamp', 'Vase', 'Curtains', 'Misc', 'Dress']"
1631,"['Perfume', 'Misc', 'Vase', 'Misc', 'Jeans', 'Curtains']"
1632,"['Jacket', 'Misc', 'Biography', 'Lipstick', 'Jacket', 'Misc', 'Misc', 'Candle', 'Misc', 'Textbook']"
1633,"['Misc', 'Misc', 'Foundation', 'Misc', 'Lipstick', 'Novel', 'Jacket']"
1634,"['Misc', 'Smartphone', 'Jacket', 'Misc', 'Foundation', 'Misc']"
1635,"['Headphones', 'Misc', 'Cookbook', 'Lipstick', 'Misc', 'Lamp']"
1636,"['Misc', 'Vase', 'Vase', 'Mascara', 'Foundation', 'Curtains', 'Dress']"
1637,"['Headphones', 'Misc', 'Vase']"
1638,"['Foundation', 'Misc', 'Candle', 'Misc']"
1639,"['Lamp', 'Textbook', 'Curtains', 'Cookbook', 'Jacket', 'Dress']"
164,"['Misc', 'Biography', 'Jacket', 'Misc', 'Textbook']"
1640,"['Misc', 'Candle', 'Curtains']"
1641,"['Misc', 'Laptop', 'Camera', 'Smartphone', 'Misc']"
1642,"['Misc', 'Candle', 'Dress', 'Mascara', 'Mascara']"
1643,"['Novel', 'Misc', 'Misc', 'Laptop', 'T-Shirt', 'Jacket', 'Textbook']"
1644,"['Jeans', 'Foundation']"
1645,"['Textbook', 'Dress', 'Headphones', 'Candle', 'Novel', 'Jacket', 'Smartphone', 'Jacket', 'Misc']"
1646,"['Dress', 'Misc', 'Lamp', 'Misc', 'Mascara', 'Lamp', 'Misc', 'Vase', 'Cookbook', 'Misc']"
1647,"['Laptop', 'Misc', 'Lipstick', 'Misc', 'T-Shirt', 'Vase']"
1648,"['Candle', 'Lipstick', 'Misc', 'Lamp']"
1649,"['Candle', 'Misc']"
165,"['Perfume', 'Misc']"
1650,"['Textbook', 'Foundation', 'Headphones', 'Dress', 'Perfume']"
1651,"['Textbook', 'Foundation', 'Misc', 'Lipstick', 'Misc', 'Perfume']"
1652,"['Candle', 'Misc', 'Curtains', 'Misc', 'Curtains']"
1653,"['Misc', 'Misc', 'Headphones', 'Biography']"
1654,"['Laptop', 'Novel', 'Perfume', 'Jeans', 'Misc', 'Misc', 'Candle', 'Camera', 'Misc', 'Misc', 'Biography']"
1655,"['Foundation', 'Misc']"
1656,"['Curtains', 'Dress']"
1657,"['Misc', 'Mascara', 'Mascara', 'Misc', 'Misc', 'Camera']"
1658,"['Misc', 'Vase', 'Perfume']"
1659,"['Misc', 'Misc', 'Dress', 'Camera', 'Lamp']"
166,"['Textbook', 'Textbook', 'Curtains', 'Misc', 'Laptop', 'Cookbook']"
1660,"['T-Shirt', 'Candle', 'Jacket', 'Lamp']"
1661,"['Misc', 'Misc', 'Misc', 'Cookbook', 'Laptop', 'Jeans']"
1662,"['Dress', 'Cookbook', 'Candle']"
1663,"['Jeans', 'Misc']"
1664,"['Vase', 'Misc', 'Vase', 'Lamp', 'Misc', 'Dress']"
1665,"['Laptop', 'Dress', 'Jacket', 'Misc']"
1666,"['Vase', 'Misc']"
1668,"['Misc', 'Camera', 'Vase', 'Foundation']"
1669,"['Biography', 'Misc', 'Laptop', 'Curtains', 'Lamp', 'Mascara', 'Misc', 'Misc', 'Cookbook', 'Jacket', 'Misc']"
167,"['Smartphone', 'Laptop', 'Candle']"
